Instances,Source,feature_n,feature_Mean,feature_Median,feature_Var,feature_Max,feature_Min,feature_Huge,feature_Large,feature_Medium,feature_Small,feature_Tiny,algo_FFD,algo_DJD
rgen__200_1000_0.01_0.05_8,randomly generated,200,0.02918,0.027,0.000136018,0.05,0.01,0,0,0,1,1,0.164,4.164
rgen__200_1000_0.01_0.05_9,randomly generated,200,0.03077,0.032,0.000132877,0.05,0.01,0,0,0,1,1,0.846,4.846
rgen__200_1000_0.01_0.15_0,randomly generated,200,0.08213,0.0785,0.001641233,0.149,0.01,0,0,0,1,0.63,0.574,3.574
rgen__200_1000_0.01_0.15_1,randomly generated,200,0.080705,0.084,0.001727818,0.15,0.01,0,0,0,1,0.625,0.859,3.859
rgen__200_1000_0.01_0.15_10,randomly generated,200,0.075785,0.071,0.001485549,0.148,0.011,0,0,0,1,0.66,0.843,3.843
rgen__200_1000_0.01_0.15_11,randomly generated,200,0.082125,0.084,0.001607779,0.146,0.01,0,0,0,1,0.61,0.575,3.575
rgen__200_1000_0.01_0.15_12,randomly generated,200,0.0723,0.0665,0.00168768,0.15,0.011,0,0,0,1,0.705,0.54,4.54
rgen__200_1000_0.01_0.15_13,randomly generated,200,0.07478,0.0715,0.001344162,0.15,0.01,0,0,0,1,0.74,0.044,4.044
rgen__200_1000_0.01_0.15_14,randomly generated,200,0.08057,0.0835,0.001863675,0.15,0.01,0,0,0,1,0.62,0.886,3.886
rgen__200_1000_0.01_0.15_15,randomly generated,200,0.08007,0.0825,0.001857665,0.15,0.01,0,0,0,1,0.615,0.986,3.986
rgen__200_1000_0.01_0.15_16,randomly generated,200,0.07869,0.08,0.001680274,0.15,0.01,0,0,0,1,0.65,0.262,4.262
rgen__200_1000_0.01_0.15_17,randomly generated,200,0.08229,0.0815,0.001537156,0.15,0.012,0,0,0,1,0.655,0.542,4.542
rgen__200_1000_0.01_0.15_18,randomly generated,200,0.075355,0.071,0.001495039,0.148,0.01,0,0,0,1,0.71,0.929,3.929
rgen__200_1000_0.01_0.15_19,randomly generated,200,0.084165,0.083,0.001669478,0.15,0.01,0,0,0,1,0.625,0.167,4.167
rgen__200_1000_0.01_0.15_2,randomly generated,200,0.075635,0.0745,0.001788072,0.15,0.01,0,0,0,1,0.655,0.873,3.873
rgen__200_1000_0.01_0.15_3,randomly generated,200,0.0785,0.08,0.00155002,0.15,0.01,0,0,0,1,0.68,0.3,4.3
rgen__200_1000_0.01_0.15_4,randomly generated,200,0.080115,0.0795,0.001679932,0.15,0.01,0,0,0,1,0.635,0.977,3.977
rgen__200_1000_0.01_0.15_5,randomly generated,200,0.078445,0.075,0.001625727,0.149,0.01,0,0,0,1,0.675,0.311,4.311
rgen__200_1000_0.01_0.15_6,randomly generated,200,0.079665,0.079,0.001724963,0.15,0.01,0,0,0,1,0.635,0.067,4.067
rgen__200_1000_0.01_0.15_7,randomly generated,200,0.081045,0.081,0.001588223,0.15,0.01,0,0,0,1,0.63,0.791,3.791
rgen__200_1000_0.01_0.15_8,randomly generated,200,0.07379,0.0685,0.001731356,0.15,0.01,0,0,0,1,0.695,0.242,4.242
rgen__200_1000_0.01_0.15_9,randomly generated,200,0.077585,0.075,0.001782483,0.15,0.01,0,0,0,1,0.655,0.483,3.483
rgen__200_1000_0.01_0.1_0,randomly generated,200,0.053875,0.054,0.000636409,0.1,0.01,0,0,0,1,1,0.225,5.225
rgen__200_1000_0.01_0.1_1,randomly generated,200,0.054025,0.054,0.000735464,0.1,0.01,0,0,0,1,1,0.195,5.195
rgen__200_1000_0.01_0.1_10,randomly generated,200,0.056405,0.058,0.000624171,0.1,0.011,0,0,0,1,1,0.719,4.719
rgen__200_1000_0.01_0.1_11,randomly generated,200,0.05386,0.0545,0.00063943,0.1,0.01,0,0,0,1,1,0.228,5.228
rgen__200_1000_0.01_0.1_12,randomly generated,200,0.054195,0.055,0.000623407,0.1,0.01,0,0,0,1,1,0.161,5.161
rgen__200_1000_0.01_0.1_13,randomly generated,200,0.05393,0.053,0.000685825,0.099,0.01,0,0,0,1,1,0.214,5.214
rgen__200_1000_0.01_0.1_14,randomly generated,200,0.053955,0.052,0.000685723,0.1,0.01,0,0,0,1,1,0.209,5.209
rgen__200_1000_0.01_0.1_15,randomly generated,200,0.05499,0.055,0.00055651,0.1,0.01,0,0,0,1,1,1.002,5.002
rgen__200_1000_0.01_0.1_16,randomly generated,200,0.05378,0.053,0.000622732,0.099,0.01,0,0,0,1,1,0.244,5.244
rgen__200_1000_0.01_0.1_17,randomly generated,200,0.051905,0.05,0.000660806,0.1,0.01,0,0,0,1,1,0.619,4.619
rgen__200_1000_0.01_0.1_18,randomly generated,200,0.05604,0.055,0.000640788,0.1,0.01,0,0,0,1,1,0.792,4.792
rgen__200_1000_0.01_0.1_19,randomly generated,200,0.05471,0.055,0.000670686,0.099,0.01,0,0,0,1,1,0.058,5.058
rgen__200_1000_0.01_0.1_2,randomly generated,200,0.054445,0.054,0.000674027,0.1,0.01,0,0,0,1,1,0.111,5.111
rgen__200_1000_0.01_0.1_3,randomly generated,200,0.05255,0.0525,0.000647348,0.1,0.01,0,0,0,1,1,0.49,4.49
rgen__200_1000_0.01_0.1_4,randomly generated,200,0.052,0.05,0.00065937,0.1,0.01,0,0,0,1,1,0.6,4.6
rgen__200_1000_0.01_0.1_5,randomly generated,200,0.05329,0.053,0.000715426,0.1,0.01,0,0,0,1,1,0.342,5.342
rgen__200_1000_0.01_0.1_6,randomly generated,200,0.054825,0.054,0.000630624,0.1,0.01,0,0,0,1,1,0.035,5.035
rgen__200_1000_0.01_0.1_7,randomly generated,200,0.05602,0.0575,0.00070141,0.1,0.011,0,0,0,1,1,0.796,4.796
rgen__200_1000_0.01_0.1_8,randomly generated,200,0.058755,0.059,0.000728855,0.1,0.01,0,0,0,1,1,0.249,5.249
rgen__200_1000_0.01_0.1_9,randomly generated,200,0.055405,0.053,0.000684931,0.1,0.012,0,0,0,1,1,0.919,4.919
rgen__200_1000_0.01_0.25_0,randomly generated,200,0.12674,0.125,0.004531722,0.25,0.01,0,0,0,1,0.38,0.652,2.652
rgen__200_1000_0.01_0.25_1,randomly generated,200,0.125025,0.1245,0.004815524,0.25,0.01,0,0,0,1,0.415,0.995,2.995
rgen__200_1000_0.01_0.25_10,randomly generated,200,0.12817,0.1275,0.005018621,0.249,0.012,0,0,0,1,0.415,0.366,2.366
rgen__200_1000_0.01_0.25_11,randomly generated,200,0.1327,0.128,0.0050933,0.248,0.01,0,0,0,1,0.37,0.46,2.46
rgen__200_1000_0.01_0.25_12,randomly generated,200,0.13568,0.1415,0.004948608,0.25,0.01,0,0,0,1,0.37,0.864,2.864
rgen__200_1000_0.01_0.25_13,randomly generated,200,0.130495,0.1315,0.00532357,0.249,0.011,0,0,0,1,0.38,0.901,2.901
rgen__200_1000_0.01_0.25_14,randomly generated,200,0.126,0.1255,0.00449042,0.246,0.01,0,0,0,1,0.385,0.8,2.8
rgen__200_1000_0.01_0.25_15,randomly generated,200,0.1256,0.135,0.00498499,0.249,0.012,0,0,0,1,0.385,0.88,2.88
rgen__200_1000_0.01_0.25_16,randomly generated,200,0.13147,0.136,0.004431849,0.248,0.01,0,0,0,1,0.345,0.706,2.706
rgen__200_1000_0.01_0.25_17,randomly generated,200,0.133725,0.1405,0.004353849,0.248,0.01,0,0,0,1,0.32,0.255,2.255
rgen__200_1000_0.01_0.25_18,randomly generated,200,0.13202,0.1305,0.00436757,0.25,0.011,0,0,0,1,0.365,0.596,2.596
rgen__200_1000_0.01_0.25_19,randomly generated,200,0.128375,0.1225,0.004688174,0.249,0.01,0,0,0,1,0.395,0.325,2.325
rgen__200_1000_0.01_0.25_2,randomly generated,200,0.128235,0.1285,0.00435002,0.248,0.01,0,0,0,1,0.385,0.353,2.353
rgen__200_1000_0.01_0.25_3,randomly generated,200,0.133945,0.1355,0.005652062,0.25,0.01,0,0,0,1,0.375,0.211,2.211
rgen__200_1000_0.01_0.25_4,randomly generated,200,0.12639,0.127,0.004564138,0.249,0.012,0,0,0,1,0.385,0.722,2.722
rgen__200_1000_0.01_0.25_5,randomly generated,200,0.13219,0.1305,0.005017264,0.25,0.011,0,0,0,1,0.395,0.562,2.562
rgen__200_1000_0.01_0.25_6,randomly generated,200,0.135835,0.1415,0.004575138,0.25,0.01,0,0,0,1,0.315,0.833,2.833
rgen__200_1000_0.01_0.25_7,randomly generated,200,0.122995,0.121,0.004699125,0.25,0.01,0,0,0,1,0.415,0.401,2.401
rgen__200_1000_0.01_0.25_8,randomly generated,200,0.132975,0.1335,0.004605984,0.25,0.01,0,0,0,1,0.335,0.405,2.405
rgen__200_1000_0.01_0.25_9,randomly generated,200,0.135755,0.144,0.004665845,0.249,0.01,0,0,0,1,0.335,0.849,1.849
rgen__200_1000_0.01_0.2_0,randomly generated,200,0.105785,0.108,0.003003199,0.2,0.01,0,0,0,1,0.45,0.843,2.843
rgen__200_1000_0.01_0.2_1,randomly generated,200,0.106785,0.104,0.003124069,0.199,0.01,0,0,0,1,0.485,0.643,2.643
rgen__200_1000_0.01_0.2_10,randomly generated,200,0.1009,0.1045,0.00303705,0.199,0.01,0,0,0,1,0.49,0.82,2.82
rgen__200_1000_0.01_0.2_11,randomly generated,200,0.09787,0.0895,0.003324413,0.2,0.01,0,0,0,1,0.535,0.426,3.426
rgen__200_1000_0.01_0.2_12,randomly generated,200,0.10509,0.1015,0.002824832,0.2,0.012,0,0,0,1,0.49,0.982,2.982
rgen__200_1000_0.01_0.2_13,randomly generated,200,0.102815,0.0995,0.002890941,0.199,0.01,0,0,0,1,0.51,0.437,3.437
rgen__200_1000_0.01_0.2_14,randomly generated,200,0.10199,0.0995,0.00323624,0.2,0.01,0,0,0,1,0.505,0.602,3.602
rgen__200_1000_0.01_0.2_15,randomly generated,200,0.1044,0.105,0.00256349,0.198,0.011,0,0,0,1,0.46,0.12,3.12
rgen__200_1000_0.01_0.2_16,randomly generated,200,0.10715,0.11,0.002848168,0.199,0.01,0,0,0,1,0.42,0.57,2.57
rgen__200_1000_0.01_0.2_17,randomly generated,200,0.106145,0.1085,0.002939114,0.199,0.01,0,0,0,1,0.455,0.771,2.771
rgen__200_1000_0.01_0.2_18,randomly generated,200,0.10578,0.106,0.003048242,0.199,0.011,0,0,0,1,0.485,0.844,2.844
rgen__200_1000_0.01_0.2_19,randomly generated,200,0.105775,0.1095,0.003111744,0.199,0.01,0,0,0,1,0.475,0.845,2.845
rgen__200_1000_0.01_0.2_2,randomly generated,200,0.105185,0.1105,0.003078881,0.2,0.01,0,0,0,1,0.45,0.963,2.963
rgen__200_1000_0.01_0.2_3,randomly generated,200,0.10107,0.0995,0.002953585,0.199,0.01,0,0,0,1,0.505,0.786,2.786
rgen__200_1000_0.01_0.2_4,randomly generated,200,0.1138,0.114,0.00276211,0.197,0.01,0,0,0,1,0.405,0.24,3.24
rgen__200_1000_0.01_0.2_5,randomly generated,200,0.103425,0.103,0.002748184,0.2,0.013,0,0,0,1,0.485,0.315,3.315
rgen__200_1000_0.01_0.2_6,randomly generated,200,0.109905,0.1105,0.002914616,0.199,0.01,0,0,0,1,0.415,1.019,3.019
rgen__200_1000_0.01_0.2_7,randomly generated,200,0.106745,0.1065,0.00297768,0.2,0.01,0,0,0,1,0.45,0.651,2.651
rgen__200_1000_0.01_0.2_8,randomly generated,200,0.1027,0.1065,0.00349821,0.2,0.01,0,0,0,1,0.48,0.46,2.46
rgen__200_1000_0.01_0.2_9,randomly generated,200,0.10055,0.0975,0.003268757,0.2,0.01,0,0,0,1,0.51,0.89,2.89
rgen__200_1000_0.01_0.5_0,randomly generated,200,0.250465,0.256,0.020800209,0.496,0.011,0,0.355,0.15,0.495,0.21,0.907,0.907
rgen__200_1000_0.01_0.5_1,randomly generated,200,0.25699,0.256,0.01992691,0.495,0.01,0,0.36,0.15,0.49,0.185,0.602,0.602
rgen__200_1000_0.01_0.5_10,randomly generated,200,0.257515,0.2435,0.02006912,0.5,0.011,0,0.325,0.15,0.525,0.17,0.497,0.497
rgen__200_1000_0.01_0.5_11,randomly generated,200,0.25591,0.253,0.020600822,0.5,0.018,0,0.325,0.185,0.49,0.18,0.818,0.818
rgen__200_1000_0.01_0.5_12,randomly generated,200,0.25011,0.2405,0.020454008,0.497,0.012,0,0.355,0.115,0.53,0.205,0.978,0.978
rgen__200_1000_0.01_0.5_13,randomly generated,200,0.2677,0.274,0.01879115,0.499,0.011,0,0.375,0.195,0.43,0.16,0.46,0.46
rgen__200_1000_0.01_0.5_14,randomly generated,200,0.25588,0.2575,0.020469136,0.5,0.012,0,0.325,0.18,0.495,0.2,0.824,0.824
rgen__200_1000_0.01_0.5_15,randomly generated,200,0.23897,0.2315,0.020149549,0.499,0.011,0,0.305,0.155,0.54,0.21,0.206,1.206
rgen__200_1000_0.01_0.5_16,randomly generated,200,0.253765,0.2455,0.02044991,0.5,0.012,0,0.33,0.15,0.52,0.2,0.247,1.247
rgen__200_1000_0.01_0.5_17,randomly generated,200,0.259085,0.2715,0.018988778,0.499,0.012,0,0.335,0.205,0.46,0.175,0.183,0.183
rgen__200_1000_0.01_0.5_18,randomly generated,200,0.246085,0.229,0.021686278,0.499,0.01,0,0.32,0.13,0.55,0.22,0.783,0.783
rgen__200_1000_0.01_0.5_19,randomly generated,200,0.253215,0.246,0.020332139,0.5,0.018,0,0.36,0.13,0.51,0.165,0.357,0.357
rgen__200_1000_0.01_0.5_2,randomly generated,200,0.26827,0.2705,0.019354297,0.499,0.016,0,0.35,0.2,0.45,0.14,0.346,0.346
rgen__200_1000_0.01_0.5_3,randomly generated,200,0.25437,0.2405,0.022082643,0.499,0.01,0,0.36,0.125,0.515,0.22,1.126,1.126
rgen__200_1000_0.01_0.5_4,randomly generated,200,0.262285,0.275,0.018437024,0.499,0.011,0,0.325,0.245,0.43,0.17,0.543,0.543
rgen__200_1000_0.01_0.5_5,randomly generated,200,0.25329,0.2315,0.019463756,0.499,0.011,0,0.33,0.145,0.525,0.155,0.342,0.342
rgen__200_1000_0.01_0.5_6,randomly generated,200,0.23999,0.236,0.01946465,0.497,0.011,0,0.285,0.185,0.53,0.195,1.002,1.002
rgen__200_1000_0.01_0.5_7,randomly generated,200,0.251225,0.241,0.019499854,0.497,0.01,0,0.335,0.155,0.51,0.16,0.755,0.755
rgen__200_1000_0.01_0.5_8,randomly generated,200,0.26124,0.251,0.020681072,0.496,0.011,0,0.37,0.135,0.495,0.18,0.752,0.752
rgen__200_1000_0.01_0.5_9,randomly generated,200,0.262475,0.2615,0.018840639,0.5,0.015,0,0.335,0.195,0.47,0.155,0.505,0.505
rgen__200_1000_0.01_0.75_0,randomly generated,200,0.379825,0.396,0.045703454,0.74,0.015,0.335,0.235,0.115,0.315,0.145,1.035,1.035
rgen__200_1000_0.01_0.75_1,randomly generated,200,0.35645,0.3585,0.044049177,0.748,0.013,0.285,0.24,0.125,0.35,0.155,0.71,1.71
rgen__200_1000_0.01_0.75_10,randomly generated,200,0.381545,0.4075,0.050547258,0.749,0.012,0.36,0.22,0.085,0.335,0.175,0.691,0.691
rgen__200_1000_0.01_0.75_11,randomly generated,200,0.378405,0.39,0.046489611,0.75,0.012,0.33,0.22,0.115,0.335,0.11,1.319,1.319
rgen__200_1000_0.01_0.75_12,randomly generated,200,0.34898,0.323,0.04657942,0.747,0.012,0.275,0.205,0.155,0.365,0.155,1.204,1.204
rgen__200_1000_0.01_0.75_13,randomly generated,200,0.37164,0.383,0.04695132,0.75,0.02,0.325,0.23,0.095,0.35,0.14,0.672,1.672
rgen__200_1000_0.01_0.75_14,randomly generated,200,0.38575,0.39,0.048808448,0.75,0.016,0.365,0.195,0.11,0.33,0.12,0.85,0.85
rgen__200_1000_0.01_0.75_15,randomly generated,200,0.393105,0.401,0.046502154,0.745,0.014,0.375,0.2,0.105,0.32,0.125,0.379,1.379
rgen__200_1000_0.01_0.75_16,randomly generated,200,0.37783,0.3715,0.048750991,0.745,0.011,0.345,0.19,0.125,0.34,0.135,0.434,1.434
rgen__200_1000_0.01_0.75_17,randomly generated,200,0.381865,0.3865,0.050460577,0.75,0.01,0.35,0.22,0.085,0.345,0.145,0.627,0.627
rgen__200_1000_0.01_0.75_18,randomly generated,200,0.42508,0.444,0.041122824,0.743,0.024,0.43,0.21,0.1,0.26,0.04,1.984,1.984
rgen__200_1000_0.01_0.75_19,randomly generated,200,0.38891,0.4075,0.045214422,0.748,0.014,0.345,0.24,0.1,0.315,0.105,1.218,1.218
rgen__200_1000_0.01_0.75_2,randomly generated,200,0.41139,0.412,0.037176118,0.749,0.027,0.355,0.31,0.11,0.225,0.07,0.722,0.722
rgen__200_1000_0.01_0.75_3,randomly generated,200,0.398585,0.418,0.053785093,0.75,0.012,0.415,0.18,0.095,0.31,0.16,5.283,5.283
rgen__200_1000_0.01_0.75_4,randomly generated,200,0.40184,0.419,0.047458074,0.748,0.012,0.425,0.175,0.085,0.315,0.095,4.632,4.632
rgen__200_1000_0.01_0.75_5,randomly generated,200,0.377085,0.371,0.044007258,0.749,0.01,0.34,0.21,0.155,0.295,0.125,0.583,1.583
rgen__200_1000_0.01_0.75_6,randomly generated,200,0.35243,0.3345,0.048398875,0.75,0.01,0.315,0.185,0.125,0.375,0.14,0.514,1.514
rgen__200_1000_0.01_0.75_7,randomly generated,200,0.34829,0.343,0.044822676,0.749,0.01,0.305,0.21,0.105,0.38,0.17,0.342,1.342
rgen__200_1000_0.01_0.75_8,randomly generated,200,0.394895,0.399,0.046327824,0.745,0.028,0.365,0.23,0.12,0.285,0.125,1.021,1.021
rgen__200_1000_0.01_0.75_9,randomly generated,200,0.389265,0.3945,0.039252395,0.749,0.014,0.325,0.26,0.125,0.29,0.075,1.147,2.147
rgen__200_1000_0.01_0.9_0,randomly generated,200,0.44996,0.4625,0.064274268,0.9,0.019,0.455,0.185,0.085,0.275,0.11,1.008,2.008
rgen__200_1000_0.01_0.9_1,randomly generated,200,0.462755,0.455,0.068421095,0.899,0.011,0.445,0.2,0.12,0.235,0.1,3.449,3.449
rgen__200_1000_0.01_0.9_10,randomly generated,200,0.44642,0.4405,0.056846424,0.889,0.013,0.425,0.22,0.12,0.235,0.09,0.716,1.716
rgen__200_1000_0.01_0.9_11,randomly generated,200,0.44334,0.452,0.065682434,0.897,0.013,0.4,0.225,0.07,0.305,0.12,1.332,2.332
rgen__200_1000_0.01_0.9_12,randomly generated,200,0.45726,0.466,0.060983812,0.893,0.014,0.435,0.245,0.075,0.245,0.085,2.548,2.548
rgen__200_1000_0.01_0.9_13,randomly generated,200,0.472915,0.4465,0.076304038,0.894,0.016,0.46,0.135,0.12,0.285,0.1,3.417,2.417
rgen__200_1000_0.01_0.9_14,randomly generated,200,0.45773,0.449,0.064103427,0.9,0.017,0.42,0.245,0.08,0.255,0.08,2.454,2.454
rgen__200_1000_0.01_0.9_15,randomly generated,200,0.45567,0.43,0.067724991,0.899,0.012,0.445,0.17,0.14,0.245,0.095,2.866,1.866
rgen__200_1000_0.01_0.9_16,randomly generated,200,0.456555,0.4665,0.064435737,0.895,0.011,0.44,0.205,0.09,0.265,0.095,2.689,2.689
rgen__200_1000_0.01_0.9_17,randomly generated,200,0.461195,0.458,0.074235797,0.889,0.011,0.48,0.15,0.085,0.285,0.135,4.761,4.761
rgen__200_1000_0.01_0.9_18,randomly generated,200,0.43463,0.476,0.070422423,0.893,0.012,0.465,0.155,0.065,0.315,0.16,6.074,6.074
rgen__200_1000_0.01_0.9_19,randomly generated,200,0.431095,0.419,0.065160536,0.886,0.01,0.42,0.165,0.125,0.29,0.11,0.781,1.781
rgen__200_1000_0.01_0.9_2,randomly generated,200,0.447845,0.4595,0.069083131,0.899,0.01,0.455,0.195,0.05,0.3,0.115,2.431,2.431
rgen__200_1000_0.01_0.9_3,randomly generated,200,0.455395,0.461,0.064499169,0.899,0.011,0.45,0.23,0.06,0.26,0.13,3.921,3.921
rgen__200_1000_0.01_0.9_4,randomly generated,200,0.480725,0.494,0.061894459,0.897,0.03,0.495,0.17,0.12,0.215,0.07,5.855,5.855
rgen__200_1000_0.01_0.9_5,randomly generated,200,0.465775,0.4525,0.067608824,0.893,0.019,0.455,0.19,0.125,0.23,0.09,2.845,2.845
rgen__200_1000_0.01_0.9_6,randomly generated,200,0.45144,0.424,0.071369536,0.9,0.011,0.415,0.22,0.09,0.275,0.11,3.712,3.712
rgen__200_1000_0.01_0.9_7,randomly generated,200,0.464335,0.4775,0.063019693,0.9,0.023,0.485,0.145,0.1,0.27,0.075,5.133,5.133
rgen__200_1000_0.01_0.9_8,randomly generated,200,0.44298,0.432,0.06244484,0.898,0.017,0.405,0.24,0.08,0.275,0.105,1.404,1.404
rgen__200_1000_0.01_0.9_9,randomly generated,200,0.438205,0.425,0.055641003,0.9,0.019,0.39,0.25,0.135,0.225,0.085,1.359,2.359
rgen__200_1000_0.02_0.05_0,randomly generated,200,0.034475,0.034,7.48E-05,0.05,0.02,0,0,0,1,1,0.105,5.105
rgen__200_1000_0.02_0.05_1,randomly generated,200,0.03455,0.035,7.88E-05,0.05,0.02,0,0,0,1,1,0.09,5.09
rgen__200_1000_0.02_0.05_10,randomly generated,200,0.03448,0.035,7.82E-05,0.05,0.02,0,0,0,1,1,0.104,5.104
rgen__200_1000_0.02_0.05_11,randomly generated,200,0.03503,0.035,8.21E-05,0.05,0.02,0,0,0,1,1,0.994,4.994
rgen__200_1000_0.02_0.05_12,randomly generated,200,0.03537,0.036,7.28E-05,0.05,0.02,0,0,0,1,1,0.926,4.926
rgen__200_1000_0.02_0.05_13,randomly generated,200,0.035645,0.036,7.43E-05,0.05,0.02,0,0,0,1,1,0.871,4.871
rgen__200_1000_0.02_0.05_14,randomly generated,200,0.03518,0.035,7.76E-05,0.05,0.02,0,0,0,1,1,0.964,4.964
rgen__200_1000_0.02_0.05_15,randomly generated,200,0.03567,0.035,7.44E-05,0.05,0.02,0,0,0,1,1,0.866,4.866
rgen__200_1000_0.02_0.05_16,randomly generated,200,0.034625,0.034,7.81E-05,0.05,0.02,0,0,0,1,1,0.075,5.075
rgen__200_1000_0.02_0.05_17,randomly generated,200,0.035435,0.036,8.53E-05,0.05,0.02,0,0,0,1,1,0.913,4.913
rgen__200_1000_0.02_0.05_18,randomly generated,200,0.03572,0.036,7.50E-05,0.05,0.02,0,0,0,1,1,0.856,4.856
rgen__200_1000_0.02_0.05_19,randomly generated,200,0.034535,0.035,7.91E-05,0.05,0.02,0,0,0,1,1,0.093,5.093
rgen__200_1000_0.02_0.05_2,randomly generated,200,0.03417,0.034,7.61E-05,0.05,0.02,0,0,0,1,1,0.166,5.166
rgen__200_1000_0.02_0.05_3,randomly generated,200,0.03442,0.034,7.51E-05,0.05,0.02,0,0,0,1,1,0.116,5.116
rgen__200_1000_0.02_0.05_4,randomly generated,200,0.0346,0.0345,7.32E-05,0.05,0.02,0,0,0,1,1,0.08,5.08
rgen__200_1000_0.02_0.05_5,randomly generated,200,0.03481,0.036,7.37E-05,0.05,0.02,0,0,0,1,1,1.038,5.038
rgen__200_1000_0.02_0.05_6,randomly generated,200,0.034815,0.035,7.98E-05,0.05,0.02,0,0,0,1,1,1.037,5.037
rgen__200_1000_0.02_0.05_7,randomly generated,200,0.03617,0.036,7.98E-05,0.05,0.02,0,0,0,1,1,0.766,4.766
rgen__200_1000_0.02_0.05_8,randomly generated,200,0.03574,0.037,8.30E-05,0.05,0.02,0,0,0,1,1,0.852,4.852
rgen__200_1000_0.02_0.05_9,randomly generated,200,0.0342,0.034,7.36E-05,0.05,0.02,0,0,0,1,1,0.16,5.16
rgen__200_1000_0.02_0.15_0,randomly generated,200,0.084605,0.0855,0.001326349,0.15,0.022,0,0,0,1,0.6,0.079,4.079
rgen__200_1000_0.02_0.15_1,randomly generated,200,0.08744,0.0865,0.001390326,0.15,0.02,0,0,0,1,0.625,0.512,4.512
rgen__200_1000_0.02_0.15_10,randomly generated,200,0.087445,0.086,0.001403497,0.15,0.02,0,0,0,1,0.6,0.511,3.511
rgen__200_1000_0.02_0.15_11,randomly generated,200,0.08726,0.0915,0.001524702,0.15,0.02,0,0,0,1,0.585,0.548,3.548
rgen__200_1000_0.02_0.15_12,randomly generated,200,0.07937,0.0765,0.001316893,0.15,0.021,0,0,0,1,0.68,0.126,4.126
rgen__200_1000_0.02_0.15_13,randomly generated,200,0.08329,0.0835,0.001265356,0.146,0.02,0,0,0,1,0.62,0.342,4.342
rgen__200_1000_0.02_0.15_14,randomly generated,200,0.08376,0.0795,0.001365422,0.149,0.02,0,0,0,1,0.645,0.248,4.248
rgen__200_1000_0.02_0.15_15,randomly generated,200,0.08167,0.0805,0.001454081,0.149,0.02,0,0,0,1,0.655,0.666,3.666
rgen__200_1000_0.02_0.15_16,randomly generated,200,0.080755,0.078,0.001414075,0.15,0.021,0,0,0,1,0.65,0.849,3.849
rgen__200_1000_0.02_0.15_17,randomly generated,200,0.08561,0.0845,0.001574938,0.15,0.02,0,0,0,1,0.59,0.878,3.878
rgen__200_1000_0.02_0.15_18,randomly generated,200,0.080565,0.0775,0.001479876,0.15,0.02,0,0,0,1,0.68,0.887,3.887
rgen__200_1000_0.02_0.15_19,randomly generated,200,0.08852,0.09,0.00134292,0.15,0.021,0,0,0,1,0.57,0.296,4.296
rgen__200_1000_0.02_0.15_2,randomly generated,200,0.085625,0.0845,0.001496804,0.15,0.02,0,0,0,1,0.61,0.875,3.875
rgen__200_1000_0.02_0.15_3,randomly generated,200,0.085675,0.0855,0.001568689,0.15,0.02,0,0,0,1,0.585,0.865,3.865
rgen__200_1000_0.02_0.15_4,randomly generated,200,0.086075,0.089,0.001625589,0.15,0.021,0,0,0,1,0.575,0.785,3.785
rgen__200_1000_0.02_0.15_5,randomly generated,200,0.07998,0.077,0.00139995,0.15,0.02,0,0,0,1,0.685,1.004,4.004
rgen__200_1000_0.02_0.15_6,randomly generated,200,0.083395,0.0825,0.001308389,0.15,0.02,0,0,0,1,0.68,0.321,4.321
rgen__200_1000_0.02_0.15_7,randomly generated,200,0.08662,0.083,0.001394456,0.15,0.021,0,0,0,1,0.625,0.676,4.676
rgen__200_1000_0.02_0.15_8,randomly generated,200,0.08425,0.079,0.001636128,0.15,0.02,0,0,0,1,0.61,0.15,4.15
rgen__200_1000_0.02_0.15_9,randomly generated,200,0.080335,0.077,0.001418823,0.15,0.02,0,0,0,1,0.675,0.933,3.933
rgen__200_1000_0.02_0.1_0,randomly generated,200,0.060845,0.062,0.000559061,0.1,0.02,0,0,0,1,1,0.831,4.831
rgen__200_1000_0.02_0.1_1,randomly generated,200,0.05591,0.054,0.000493982,0.1,0.02,0,0,0,1,1,0.818,4.818
rgen__200_1000_0.02_0.1_10,randomly generated,200,0.06275,0.0645,0.000475097,0.1,0.021,0,0,0,1,1,0.45,5.45
rgen__200_1000_0.02_0.1_11,randomly generated,200,0.062785,0.0635,0.000531779,0.1,0.02,0,0,0,1,1,0.443,5.443
rgen__200_1000_0.02_0.1_12,randomly generated,200,0.060975,0.066,0.000580164,0.1,0.02,0,0,0,1,1,0.805,4.805
rgen__200_1000_0.02_0.1_13,randomly generated,200,0.061225,0.063,0.000510544,0.1,0.02,0,0,0,1,1,0.755,4.755
rgen__200_1000_0.02_0.1_14,randomly generated,200,0.059975,0.061,0.000595644,0.1,0.02,0,0,0,1,1,1.005,5.005
rgen__200_1000_0.02_0.1_15,randomly generated,200,0.062695,0.0625,0.000496982,0.099,0.021,0,0,0,1,1,0.461,5.461
rgen__200_1000_0.02_0.1_16,randomly generated,200,0.062245,0.062,0.000595975,0.1,0.02,0,0,0,1,1,0.551,4.551
rgen__200_1000_0.02_0.1_17,randomly generated,200,0.060795,0.0645,0.000564783,0.099,0.02,0,0,0,1,1,0.841,4.841
